id,tweet,label
2.5002E+17,January Jones in Jason Wu: Usually I adore January's red carpet looks but this isn't for me. Nude with black mesh =meh http://t.co/mv5Nl3h3,-1
2.64113E+17,@Shinybiscuit @Ingredientsrec Was cult viewing from my 6th form days with Vic's big night out. Channel 4 had all comedy/sport bases covered!,1
2.64228E+17,"and if you're from Maryland, early voting has been extended until tomorrow at 9pm. PLEASE GO VOTE!",0
2.63695E+17,"@RefriedBrean And then both teams took dumps in the 2nd round of the Big Dance, KU flaming out against UCLA, Mizzou losing to Northern Iowa.",-1
2.62553E+17,"C'mon Cam and the Panthers! U r the missing link in my quinfecta weekend.  Hard to do...App win, UNC win, State loss, Dook loss, Panther win",0
2.28113E+17,Free hugging day?tapos may Free Kissing Day? o.O kailan na ang MalanDay? @EmmieIsMahName @annabananaftw,0
2.63528E+17,Cupid did so much work da 1st time that he don't wanna be my friend no more,-1
2.61128E+17,I need a nice can because I want to play Penny Can on Saturday. This is a real problem. Cougar Town just made me love this game. Haha.,1
2.64243E+17,I will not be able to handle Harry's voice in Kiss You..and I may not survive after hearing all the songs on Take Me Home in their entirety.,-1
2.64207E+17,Was ready to tune in and watch my Thursday Night comedy on channel 4 and then the tv guide tells me "The Voice" is on...dammit.,0
2.60226E+17,"Incredible pass from Vick to Kyle Williams. Williams out jumps Carr in the end zone, 21-0 in 2nd.",1
2.64236E+17,@vanessacaterina damn I don't wanna get on my computer. Tomorrow :( my Harry feels are out of control and the outtakes video broke me,-1
2.64005E+17,thursday morning freestyles. im the rap game white larry bird,0
2.64245E+17,@jayharveyuk @Cassieheath83 Next Sunday is penciled. The Harveys meet the Lawson-Mckennas for a royal rumble.,0
2.64109E+17,@TheEllenShow Congratulations on you celebrating British kid singers Sophia Grace's and Rosie's 1st Anniversary of a visit of your show. How,1
2.64116E+17,Tomorrow... I'm on the air live at 9:05 on wjct radio. Then on TV taping for good morning Jacksonville at 10:30. #excitingtimes,1
2.64088E+17,@Moretti_Crowned @RobCitrullo I'm on the last 3 episodes for the 10th time. I still want to bootfuck Phil & Johnny sac every time they talk.,-1
2.64128E+17,Celebrity Juice is the highlight of my Thursday night.. Keith Lemmon is hilarious hahaha,1
2.6412E+17,Waiting for the highlight of my Thursday night Celebrity Juice #nolife,1
2.62034E+17,"Pierce the veilRT @FaZachary: Miss may iRT @abityab: Lagu demen Bullet for my Valentine, hbu ??",0
2.63619E+17,Northern lights sale tomorrow following the Wexham Cup Bull Sale; sale of Elite Female Holstein & Jerseys! A real treat of a sale! No trick!,1
2.63995E+17,"Ben said Bicester was full of chavs, well I'm currently sat with last years cast of Jeremy Kyle. UH HYPOCRITICAL MUCH?",0
2.63757E+17,Bay Area heads! i'll be on the piano at Yoshi's San Fran this Sunday playing with the one n only Dwight Trible - http://t.co/Wg6HG2F4,0
2.58301E+17,So with Bey performing at the Superbowl in Feb. I'm assuming new material in the coming months before hand then album after Grammy's,0
2.63137E+17,Adam Levine strikes a pose for photographers outside of the Late Show with David Letterman on Thursday (October 25) in New York City,0
2.12658E+17,Happy Valentine's Day is trending? ?? But... it's not even February?,-1
2.60034E+17,"Hi, Memi! Thanks for agreeing to lead at SAG!  Would you be available for a Sun., any Sun, in Dec rather  than Nov 4th?  I just learned  ...",1
2.63698E+17,So ready to be done with classes tomorrow and head to Chapel Hill to support my favorite #WUWBB ladies @brooklynTHEboss  & @allthatJAZZ_21!,1
2.63986E+17,"This Sunday, come watch the Ravens take on the Browns, and help support the Baltimore Humane Society! CAPTAIN... http://t.co/sddQgkJg",1
2.61456E+17,AC Milan reportedly want Miralem Pjanic to join the San Siro in January #FootballFanatic,0
2.63917E+17,Even when you've bought your 6th investment home with Harry Styles and Sakina calls Niall 'sayang' or 'abang' cause they kahwined omf,0
2.62155E+17,"How badly I miss Andy Carroll. Knowing that the derby game is tomorrow, he always played very well and scored against blue noses.",1
2.64155E+17,"Tickets for the France, Belgium, Netherlands, Germany, Denmark, Norway, and Sweden TMH tour go on sale tomorrow! Good luck! :)",1
2.64228E+17,Who to the bell game tomorrow though,0
2.6299E+17,"New live sound webinar tomorrow at 10 PST with Paul David Hager (Goo Goo Dolls, Avril Lavigne, Devo) - register now at http://t.co/K28JuWHz",0
2.51751E+17,#tech Apple CEO apologizes for error-ridden new map app - Apple CEO Tim Cook apologized Friday for the company&#039;... http://t.co/KRVX70C2,-1
2.63836E+17,"@alexisnews You should attend @wftda Champs this Fri/Sat/Sun: top 12 roller derby teams in the WORLD, we play Indianapolis 8pm Friday!!!",1
2.58858E+17,"someone should come with me to Noel Fielding on Saturday night because Noel Fielding, basically #please #Iwillcry",0
2.63977E+17,Premier League: West Ham v Man City on Saturday. Our preview looks at the stats & has some interesting betting tips: http://t.co/x2d4gLYT,1
2.64038E+17,"@cocozzaHQ I preordered it on Thursday/friday at midnight the night it came able to pre-order, love you and Frankie. X http://t.co/Pp1oZZaA",1
2.64019E+17,@RiriSpice19 @givemethat_beca @white_choc0lat3 @stephy_T073 @onthenikdrum GO BORO!May the FORCE be with you from the 1st second to the last!,1
2.64246E+17,"@HeffronDrive Congratulations Kendall in Germany it is 7 clock Friday November 2, so Happy B-day",1
2.40179E+17,"@PS4RS if I had the nerve, I'd buy all Joe Pa cutouts @ Middletown campus n go to 2nd n Maclay to sneak them in  gov mansion gates...",0
2.56659E+17,@ForeverFlailing Well you better be dancing on the 25th! :D No but you went cray at Niggas In Paris. :)) I FEEL LIKE DEATH.,1
2.64204E+17,Kendrick Perkins may have the worst goatee in all of sports.,-1
2.51397E+17,"Nothing is going to change between now and Wednesday. If Acta has went this long w/o being canned, might as well finish the season w/him.",0
2.51789E+17,Friday's CNET Update is playing One Republic : Apple CEO says sorry for iOS 6 map mess Apple CEO Tim Cook has said he was "extremely sorr,-1
2.64248E+17,Tomorrow is going to be a fun-filled day of emailing people on how and what to do so I can come back to Murray in the spring. #stressful,1
2.64172E+17,So proud of @wakemenssoccer for the huge upset against Maryland. Time for us to do the same tomorrow night #godeacs,1
2.63941E+17,Rugby is a great winter sport for gaa ladies looking to keep up there fitness. Come along friday to kilkenny rfc at 7 to try it out,1
2.54624E+17,I just remembered 'Niggas In Paris' is a song. DELIGHTED! What a SATURDAY!  #positivetroll,1
2.61899E+17,Avril Lavigne is having a concert tomorrow night in the park. Sonic's opening for her. You wanna come?,0
2.63565E+17,An emotionally intelligent organisation through mindfulness? Find out how with @GetSIYLI in San Fran in Dec https://t.co/B3pbUTRU pls RT!,1
2.16909E+17,TAKBIR!! Dr. Mohamed Morsi announced as Egypt's 1st elected President after the glorious 25th of Jan Revolution. Congratulations to Egypt!,1
2.64133E+17,GOP has set the bar very low with a 4th cycle promoting a grossly UN-AMERICAN idea: POTUS as elected autocrat. #Civics101,-1
2.62987E+17,"@pvoelkel In your defense,my love of Dickens' original may be regarded unnecessarily high in my eyes because of the history I have with it",0
2.58585E+17,tonight!!! (wed)--Mike 'Slo-Mo' Brenner solo opening for Jim White at Tin Angel. 8pm. c'mon out!!... http://t.co/5106ZL2k,0
2.64158E+17,Spending my last night in Indianapolis with my mom and cousin. Headed to Idaho tomorrow! http://t.co/KcBgoqLv,0
2.64084E+17,@Aaron_LW well I'm currently on holiday in Portugal coming home tomorrow then going to Poland on Tuesday for a holocaust memorial trip!,0
2.64094E+17,About to watch the 2nd half of season 2 of Breaking Bad on my long flight to Hong Kong #buzzin,0
2.64215E+17,I may ask my doctor for Ambien on election night. I'd rather sleep through it and hope I wake up to footage of Mitt crying over his loss.,-1
2.64082E+17,"Cheaper carbon replaces silicon in solar panels: Washington, Nov 1 (IANS) Researchers have built the first solar... http://t.co/yTlRb0Xc",0
2.45206E+17,Can't wait to hear tomorrows CMAG Meeting about HORNY (CoNI ) Report. Baages wait & watch you will be grilled tomorrow ! CMAG a hope.,-1
2.6128E+17,It's wednesday!! You know what that means.... new episodes of The Challenge: Battle of the Seasons & American Horror Story: Asylum!!,0
2.21445E+17,"Today was National Kissing Day, I'll have to make up for the loss tomorrow",0
2.64248E+17,"Tomorrow is the last day for early voting here in Nevada, if you havent already go vote!! Dont wait til tues. to do so...",0
2.64084E+17,Taiwan wins visa free travel to US: Six Taiwanese tourists arrived in New York on Thursday as the first from the... http://t.co/Bk6WrD6F,0
2.55623E+17,So I thought yesterday was Tuesday. I'm thinking today will be a little like the movie Ground Hog Day.,0
2.54048E+17,#BetStyleLounge this Saturday @Dtlr will be Turnt to the MAX! Come see me and @DjPharris rock out! 35th and King Dr!! http://t.co/30fmUpli,1
2.6399E+17,Man Utd v Arsenal on Sat sees the best defence (AFC) in the league (conceded 0.67 p/game) against the best attack (Utd) (scored 2.67 p/game),1
2.64107E+17,Watching Sunday's "Harry and Paul". Good it is too. Well-observed and fearsomely dry.,1
2.55684E+17,"We do not live in Ground Hog Day, we don't live with a victim mentality, today B rough but tomorrow won't be the same #El #leadership",0
2.61497E+17,Was thinking of Harry Redknapp for the @blackburnrovers job for the past few days now. Would be an absolute coup! C'mon Shebby!,1
2.47411E+17,#nowplaying Jim White - Crash Into the Sun http://t.co/H8AfTJm2,0
2.60786E+17,remember last new years and I sat there for 2 hours watching Kasabian live at the O2,0
2.61716E+17,Many rumours floating about that Harry Redknapp may be interested in the Blackburn job? What do you all think?,1
2.63735E+17,New Glory Gang music Janet at the Superbowl http://t.co/uvKpMUkX on #SoundCloud,0
2.6406E+17,This bitch @backyardbetty just put frog back on Lmfao throw back Thursday,-1
2.55774E+17,No you may not kick it. -Tribe Called Quest answering a text from Billy Cundiff,-1
2.126E+17,Happy Valentine's Day (to you that may have one),1
2.14034E+17,"My body is exhausted. I walked from 79th and Jeffery to the lakefront, where i accidentally sat on dead fish, to 55th and King Dr. and back.",-1
2.64163E+17,"[INFO] TaeTiSeo will perform on ""Love In Asia"" tomorrow (11/02) at 02:30PM (KST), KBS will broadcast the concert on 13 November at 07:30PM",0
2.63923E+17,Game Day.. Arsenal Ladies vs Turbine Potsdam.. Champions League Last 16 1st Leg.. Get down and support the Gooners..!! #UWCL #ALFC,0
2.61627E+17,Video Game Trailers - Launch Trailer: Check out the launch trailer for Mass Effect 3. Added: Fri Oct 26 00:11:11... http://t.co/8BHGTbtJ,0
2.64128E+17,"My mama going to Jacksonville Saturday ,I would go but she want let me ,I'm on ""punishment"".!",-1
2.6426E+17,Nikon has once again proven it's a small world after all with the latest ... - Herald Sun http://t.co/ZRyswQZp,0
2.61958E+17,Come out on Monday to watch THE WOMAN IN BLACK w/ the MODEL UN! Free Entry! Concessions w/ donation!! #SSU # http://t.co/PMsTAOcU,0
2.49198E+17,Niggas In Paris was playing in the waiting room at the clinic and this old lady sat tapping her walking stick and bobbing her head. So cute.,1
2.63128E+17,"And to the 2 girls in front of us that sat down and played Temple Run the whole time, why did you even come? #confused",-1
2.45611E+17,Loved the hair style from Friday's Jason Wu New York Fashion Week show? We're giving you the step-by-step to... http://t.co/fnc62FeG,1
2.50156E+17,"@lindalukita Chinese? On top of the international holidays, we have Chinese New Year Eve,Chinese New Year (Day 1& 2),Chap Goh Mei (15th day)",0
2.64209E+17,"Too Soon? Amazon Opens Black Friday Deals Store: Thanksgiving is weeks away, the World Series only ended on Sund... http://t.co/8DgZiecz",-1
2.00178E+17,@domeqwwfv1 may be its true becouse triple h arm has broken for reel or may be he will come back at the royal rumble,0
2.62581E+17,"Went to see 'The Mystery of Charles Dickens' at the Playhouse Theatre, West End last Thursday starring Simon Callow.  It's a must see!",1
2.61981E+17,Oh yay! My mom just told me that my Grammy is coming tomorrow!!!! Woot woot! #loveher,1
2.5693E+17,The ending to The Grey may be one of the most bad ass endings to a movie I've ever seen,-1
2.20957E+17,Totally curious with Dream High 2.. Wanna watch this drama asap! Wanna compare it with the 1st one.. Still theres a loooooooong holiday (y),0
2.62076E+17,Safe and sound at Narita airport! Feels good to be back at the land of rising sun,1
2.64242E+17,"It's so early here in Germany, my American friends are just now getting drunk. Off to Prague, knuckleheads! Talk to you on Sunday! #CzechRep",1
2.64119E+17,@ChicagoBears can not let be a let down game Sunday with Houston and San Fran coming up. Gotta focus on beating Tennessee. #JayisourQB,-1
2.64179E+17,Who's going to Israel this Saturday?!,0
2.62376E+17,"Iran army monitoring all ships in Gulf: TEHRAN, Oct 28: A senior commander of the Islamic Revolution Guard Corps... http://t.co/uU6Vxk2A",0
2.61484E+17,Soul Train 70's Halloween  Party Sat Oct 27 http://t.co/IrUW87SM ADV TIXX $10 -  $15 wt out costume $20 at the door...http://t.co/IrJ3lzNw,0
2.64154E+17,@NICKIMINAJ cant wait for you to come to dublin on monday so excited to see you:-) <3,1
2.64151E+17,@danicook8 ah okay was hoping to see you out Friday! Next time I'm staying at Harry's we should meet up in Kingston! Xx,1
2.62653E+17,@ArianaCurdles lol you mean pronounce it? Idk either..hmm...I like to say it like 'hair-may' or 'hair-mess' LMFAO IDK OKAY. xD,1
2.63812E+17,@stephyyboo15 Lol. Maybe Friday since I'm going to Georgetown.,0
2.64254E+17,Bird on the Wire is one of the 1st songs I learned as a child. And now daddy and I go see Leonard Cohen! http://t.co/pvANSpi6,0
2.64201E+17,@JKLittle6 next Thursday or Friday they play Maryland in New York for the first real game,0
2.64017E+17,Arsenal Ladies are 0-0 at HT with FFC Turbine Potsdam in their Women's Champions League Last 16 1st Leg Clash at Borehamwood. #WUCL,0
2.6409E+17,Thursday nights just wont be the same without Waterloo Road,0
2.63812E+17,"Harden got 25pts in the 3rd. Damn, maybe Lin and Harden can get my Rockets to the playoffs.",0
2.61585E+17,"Community, Cougar Town, Friday Night Lights, Glee, Mad Men, Modern Family, six feets under, skins, Terra nova o the wire???",0
2.43625E+17,"Ryan Reynolds may be back for a prequel or sequel to Safe House, with or without Denzel Washington. Script is in the works.",0
2.64222E+17,Dinner with my dad. And tony Parker with a last second game winning shot. What a great night...just in time to be ruined by 300s tomorrow...,1
2.64229E+17,Post of the night:  Anonymous (ID: ExcV6jkR) 11/02/12(Fri)00:52:39 No.434329650 This thread is like watching a monkey fuck a coconut,-1
2.51822E+17,Apple CEO apologizes for error-ridden new map app (+video): Apple CEO Tim Cook apologized Friday for the company... http://t.co/dpHhFypj,1
2.64251E+17,"@bballSource he just got completely, utterly lost.. it's not like there was a viable 2nd option, everyone knew it was Parker's shot!",-1
2.62284E+17,Congrats to DJ's 3rd grade team going to the Superbowl! I'll be there cheering.,1
2.63951E+17,The two Lukes (Austen and Dickens) playing at Nelson Bay Diggers Club this Friday 2/11. Go check 'em out if you live in the area..,0
2.59944E+17,@JanineTurner Yes thank you Janine!!  I saw Kelsey Grammer Wed night at SAG but didn't talk politics there.  Let's take Hollywood back!,1
2.62888E+17,1st official release on @StripesRecords is out now! #EOTT2 with rmx's from Haze & Northern Lights + instrumentals! https://t.co/XUjEDHDe,0
2.64091E+17,"Big game for @MiamiHEAT tomorrow, away vs the Knicks at MSG. Personally think Knicks will win... first game, MSG crowd, Sandy disaster...",1
2.36442E+17,"Lots of rumors out there. Oilers are said to want Leopold/Adam/3rd, Sekera/Pysyk/2nd, Sekera/Adam, Leopold/Adam for Sam Gagner. Who knows??",0
2.64185E+17,"Second last show of the season, 19th annual Gift of Art, with the artists of the #kanata Civic #art #gallery. Stop in! http://t.co/BkQnxEC0",0
2.63865E+17,I'm assuming that HEB ran out of candy and people decided to give out pizza instead because it was busier than Super Bowl Sunday today,-1
2.64185E+17,Goodnight! Big day! Tomorrow I'm at the school to 3:00 (Argentina time) because I stay to the Mallin! (Tomorrow I'll tell you what is that)!,1
2.21595E+17,Today is National Kissing Day coz it's no work day tomorrow!!!,1
2.64181E+17,"Come meet members of the ""1980 Dawgs"" in Athens this weekend at The Red Zone! Friday, 3pm - 6pm: Coach Vince... http://t.co/vQ6ykuqC",0
2.63493E+17,This time tomorrow night ill be partying it up in chapel hill :) #cantwait,1
2.62674E+17,victor cruz isnt himself today........i know he'll get it together in the 2nd half,0
2.64093E+17,oH MAN i thought the deadline for ACT was tomorrow I have until the 9th bless,0
2.59829E+17,1st movie of the night: The Vow,0
2.61865E+17,MILAN-GENOA: 22 ROSSONERI: MILANELLO - 22 players have been called up for Milan-Genoa tomorrow at the San Siro s... http://t.co/u8SZ4fji,0
2.64132E+17,@CASS_TAR is addicted to ACT. She just took one on Saturday. And she just signed up for a third test.,0
2.64247E+17,In 27 hours i know if im gonna see the boys live on May 1st!! Omgg im sooo scared for tomorrow!,-1
2.63634E+17,@ThomasErdbrink If Obama wins I am quite sure one of his 1st major foreign policy hits would be successful resumption of talks with Tehran.,1
2.47051E+17,Awesome response guys! The correct answer is: Sam Gagner and Brendan Smith. All of you will be put into the draw this coming Thursday! #JT,1
2.63358E+17,Not that I want to tip my hand... but there will be moves in both portfolio's tomorrow morning at 8:35 AM (CST) Home Run and Follow The $$,0
2.64079E+17,@WardChanning Hey Channing Tony Provias from Aberdeen Hope you get a sack on Murray this Sat!!!,1
2.17093E+17,@charles_sings  Lorenzo Beasley. He was killed on July 17th of last year on the corner of 53rd and King Dr.  ~#Mile 5,-1
2.62608E+17,"For second time, Eagles make stop -- and commit a penalty. PI on Kendricks gives Atl another 1st down. Groundhog Day lives.",0
2.63323E+17,@ama_la_lettura would you be up for full day of movies at mine on Thursday? :P so far Tarzan and The Notebook is on the list xD,1
2.31422E+17,"Like, ""Sweet You."" ""Happy Valentines day."" (when it's July). ""I'll meet you at the shop every Tuesday."".......",1
2.6247E+17,Watched Muse on the Jonathan Ross show last night and promptly had nightmares about screwing everything up on Wednesday! Eeeeek!,0
2.63966E+17,@morgwolfe @jillianlucas3 @mack_mays movies Friday night! "Flight" with Denzel Washington!!! Don't make plans because I just made plans!!!,0
2.64165E+17,"Rivers to Gates, for only the 3rd time this season. Keep it up Chiefs, fantasy teams need you",1
2.61218E+17,Google+ Hangout with : OCTOBER 27th! 2PM Pacific / 5PM Eastern via #ASKLLCOOLJ #LLCOOLJHangout http://t.co/jbKWSFgD #KPOPTV #2PM,0
2.61407E+17,AC Milan reportedly want Miralem Pjanic to join the San Siro in January (Source: Corriere dello Sport) http://t.co/1ONyAoXN  #transfertalk,0
2.64179E+17,"Gotta remember to bring dionje candy tomorrow, lol he got mad at me today!",1
2.62288E+17,Watched The Vow for the 5th time and I'm still tearing. What's wrong with this movie. It's tooo... omg i can't even.,-1
2.64158E+17,"See you on March 24th. From Argentina to Miami, no limits for #ASOT and @arminvanbuuren",0
2.55797E+17,@RLBrown3 Better Suit Up at the Senior Bowl Friday night.,1
2.61065E+17,Egypt&#039;s President Mohamed Morsi on Monday pardoned all those arrested between the start of the revolution t ...  http://t.co/EMfVHoTu,1
2.50352E+17,Kurt Convey wins the boys race in 16:01 with Nick Diaz coming in 2nd around 16:10. Rounding out the top 3 was Kenny Castro.,1
2.61317E+17,FYI - the ridiculously adorable ladybug Larry Bird gives his 1st piece of candy to is our producer/ director Chris Koch's gorgeous daughter!,1
2.45527E+17,Pictures of #OVERDOSER 1st Anniversary party at Safe House #Thonglor are online! Check it out! http://t.co/Owjm4swu http://t.co/YmEQ9KrL,0
2.63896E+17,"Realized that I've just spent Halloween, super bowl Sunday, and my last two birthdays either in the library, or in a computer lab..",-1
2.63245E+17,BUSTED @T_M_Birch caught out celebrating the 1st'a cup win with Andy Carroll and Joe Hart #Beer #Jager http://t.co/Ifv3wd9I,0
2.17426E+17,"@PatWGR If they are still looking for a Center, they may want to inquire about Sam Gagner.  Edmonton needs D.",0
2.64198E+17,Enjoyed the FLOTUS today in FL! @MichelleObama u r BRILLIANT...simply put! Glad I voted Saturday #Obama2012 #DUVAL http://t.co/0Szz0XM7,1
2.62821E+17,tonight's Never Mind The Buzzcocks has the hilarious NOEL FIELDING again :) can't wait to download it tomorrow,1
2.64098E+17,Top TEN strikers who are on the Premier League's January wishlist http://t.co/BBN99w2D via @FootballFanCast,0
2.63997E+17,"Police surgery Fri for #Penygraig residents at the Boys&Girls Club  9am 11am, pop along and meet your local officer http://t.co/PvO8uA62 #MD",0
2.62387E+17,Would you LIKE to see cornerback Champ Bailey play in his twelfth Pro Bowl this January? 2013 Pro Bowl voting... http://t.co/znA416fc,0
2.62661E+17,"Taking a litre of fizzy, flavoured water to bed tonight, Super Sunday is gonna result in a mouth like Ghandi's flip flop! #gacky #rank #beer",0
2.64204E+17,"Cant wait to see ""Flight"" on Saturday, Denzel is one of the best actors in the world alongside Leo and De Niro",1
2.63764E+17,@ben_higham we put a 2nd team out and get beat and you go #Rafa ... Behave Ben !! You sound like a wool calling for Rafa,0
2.63798E+17,Now y'all know all that Halloween candy is gonna be on clearance tomorrow...you can save it for Valentine's day :),1
2.64246E+17,City game at the Ravens stadium Saturday at noon 10 dollars to get in i will be there who else going?,0
2.63804E+17,"@SemiProJoe @SaraWoof looks like it's coming on Valentine's Day. I liked the 4th, I think 5 will be just as good. He's in Russia this time.",1
2.63332E+17,@pa9o9 Nov 25 at the San Siro. I pray we would've gotten back our rhythm before then or we'll get embarrased.,0
2.62959E+17,Aston Villa line up January bid for Danish midfielder: Aston Villa are reportedly monitoring the availability of... http://t.co/uwDNR87w,0
2.64083E+17,PHOTOS: Rihanna Crowned Carnaval Queen: Pop superstar visited the Greystone Manor Supperclub Wednesday night and was... http://t.co/lWRQCH1I,0
2.64223E+17,"@ElyTheEthiopian 13th. There is no Android device worth buying outside of the Nexus line, in my opinion. Especially not the Galaxy S line",-1
2.61531E+17,"@BullandFox As a point, Flacco had a 0.3 QBR last Sunday. Even vet QB had a bad day.",-1
2.635E+17,Going to the Georgetown game on Friday! #imwearingblue #istillloveeastview,1
2.47063E+17,Sophia Grace and Rosie: we know one of your songs!! the sun comes down NA NA NA NA @TomTheWanted http://t.co/eyykN7iF,1
2.60172E+17,"Come out and have some laughs with Me, Spartacus, and Max at Caroline's Comedy Club this Wednesday October 24th!... http://t.co/byrH1xy8",1
2.64199E+17,@dubstephh_ down to blaze with Joe and I tomorrow?,0
2.5908E+17,My Sis won tickets for the Jonas Brothers concert @ Fort Canning on Monday....,1
2.6239E+17,"Fuck you, band that covered it on Friday night, and fuck you Ricky Martin for existing in the first place you big jerk.",-1
2.61263E+17,"At a live basketball fantasy draft...sort of. I got the 7th pick. got Melo, Monta Ellis, Iguodala and Ibaka so far",0
2.60506E+17,"@Beystanfolife2 Yea I say, mid January for a new single. Right in time for the superbowl& video at the end of January leading into SuperBowl",0
2.62244E+17,5th floor Paterno with @Nessa_Sassy @NellyBeee_ @frecklejuice93...promise we're going to be productive from now on.,0
2.55552E+17,February 12th is a nice time to release it. Its the week of the Grammys too. Albums "sell" that week.,1
2.62862E+17,The Landlord from Will Ferrell.avi http://t.co/9kOvDJ4J via @youtube This will cure the Monday blues. Funny funny shit,1
2.15573E+17,Cofield should have hopped off the DM sticks after his 3rd year. Niggas was tired of him lol,-1
2.58428E+17,You'd think after not replying to the 3rd text the Twat face would get that I fucking hate him.,-1
2.59809E+17,Watching "The Vow" for the 1st TIME! I <3 it! Already cried 3 times!,1
2.64249E+17,"Finally in bed. Such a long day, but so much was accomplished. Athens tomorrow!!",1
2.53584E+17,For the French fan of @RobLowe The tvmovie : Drew Peterson : untouchable Will be broadcasted Thusday 16 October at 2:55 PM on #TF1 !,0
2.61212E+17,So I asked a diehard FSU fan about the game against Dook on Sat & they are kinda worried about Coach Cut & his Coastal division leading team,0
2.64077E+17,"If you built ford tough or built like Ray Lewis on a Sunday in full pads, take yo ass somewhere and get some sweat pants or baggy jeans.",0
2.63965E+17,"New Jeremy Kyle starts Monday, you bitch I'm back to school then!!",0
2.64006E+17,Pentagon open to more than just #Blackberry?  iOS and Android may make an appearance. http://t.co/qUaLO020,0
2.52149E+17,I think it got eaten by a grue.- PC Friday - Diablo III (PTR Patch 1.05) | http://t.co/le1ay7ff: http://t.co/n3tpZamP,0
2.62532E+17,Perfect weather to finish a great week.Saw Noel Fielding's show Thursday at the Ath. Meeting him would have made the week perfect!,1
2.41844E+17,Mohamed Nasheed's Press brief about CONI report - 31 Aug 2012 http://t.co/fky9cA6d via @youtube,0
2.61574E+17,A Leonard Cohen and Jeff Buckley album just in time for black friday? #buymethat,0
2.62319E+17,"@muse, @russellhoward AND @kylieminogue all on The Jonathan Ross show tonight = Terrif sat night in! Well done @wossy. #Toofunny",1
2.33588E+17,"@dasme I have a couple, of Jets games, but they're from the end of the season. wish i'd kept more of dec. also, i have the Sam Gagner game.",0
2.63953E+17,ALL ABOARD... 1st flight to Hong Kong then off to the UK from there.. #Tweet_Yah_Later,0
2.63308E+17,"Looks like Rooney, RVP, Rio, Evra, Giggs and Young will all be rested tomorrow. Expecting a few of the youngsters to feature. #MUFC",0
2.61487E+17,"I love the ""on time"" part=> @EW: Axl Rose shows up on time, gives Jimmy Kimmel 1st live TV interview in 20 years http://t.co/fhUvLtlj",1
2.54415E+17,Nothing like watching the Vow on a Friday night. Cheers to cancelled plans and sickness,1
2.64204E+17,Can't wait to see 'Flight' with DENZEL WASHINGTON on tomorrow! Bam!  ;-),1
2.6008E+17,"Tomorrow, the biggest name in music & entertainment is on the show! And no it's not Ricky Martin. Who is it? Click - http://t.co/RJgsDgjQ",1
2.63841E+17,Mizzou beats Kentucky 2-1! Tigers advance to face top-seed Florida in the semis on Friday at 6:30 p.m.,1
2.50246E+17,Did anyone read the NYT interview with Egyptian president Mohamed Morsi on Saturday? Good read: http://t.co/8FpjSKPJ,1
2.51371E+17,For any of those who went to see the Dancing On Ice tour this year the DVD of the tour comes out November 26th 2012 http://t.co/x9RATLTb,0
2.49369E+17,Anyone wanna tell me why us trending says Bon jovi performed at the Grammys. Aren't they in feb?,0
2.63348E+17,Watchin Step Up <3 the 1st one is the best with Channing Tatum as the main guy >>>,1
2.62444E+17,"Just found out about the @theatreeagles production of Dickens performs A Christmas Carol, surely a must this December. http://t.co/mEhqFeCX",0
2.61864E+17,Just cus it's Friday here are 62 reasons why Bill Murray is awesome http://t.co/e78cx5hQ,1
2.61437E+17,My photos up at Photoplus and the Olympus booth. Come out and say hello! Ill be here till Saturday. http://t.co/iIAxfJn3,0
2.64066E+17,"@creativetimes Eleanor, that's cool, it would be great to see your pastel art. ;) Link to the painting I did on Monday http://t.co/8puSNbaN",1
2.64063E+17,"What if the world could vote on Nov 6? France leads the Obama camp, including Britain, Peru, Turkey, India among others http://t.co/kRSHL37r",0
2.63467E+17,People should stay after school tomorrow to help the NHS.. We will be watching "The Woman In Black",0
2.6409E+17,So Kendrick Lamar 1st week projected sales iz 242k. That's wassup for an artist different from the norm to do those kind of numbers.,0
2.63138E+17,"Thanks, Dave! Great show tonight.  Sorry, Craig. I've got to get to bed. I'll catch you tomorrow. @Late_Show  David Letterman",1
2.5731E+17,LMFAOASDFGHJKLOMG. i just saw a picture of Jenelle from the 1st day of school in 5th grade.. damn that nigga changed.,-1
2.28456E+17,"@happinessjean Jean, tomorrow is Free KISSING Day! :) Nothing. Just wanna tell you that",1
2.64172E+17,Amazon has deals on Home Theater items on during the countdown to Black Friday. http://t.co/u84VkEEo,0
2.61264E+17,"@alexrubens Ever since Uncharted 3 and Mass Effect 3, I've been weary of third games. Then again this is technically the 5th. Can't wait!",1
2.64171E+17,Friday is the last day to early vote in Maryland. I'm4Q6. Please join me and vote FOR Question 6. #VoteFor6,0
2.6266E+17,Seriously all of you people are dumb saying that all of the schools in CNY are going to be closed tomorrow...,-1
2.64235E+17,"Got a great piece for you History buffs Friday morning, a game between Schalke & Bayern that marked the end of Germany's greatest ever side.",1
2.63001E+17,@CryerRovers Any truth in this interview with Harry Redknapp tomorrow?,0
2.47907E+17,Al Pacino to play Joe Paterno in biopic..this is going to be his 2nd film where he says "Say hello to my little friend" -@sethmeyers21,0
2.62641E+17,Just finished watching "The Vow" for the 5th time.,0
2.48644E+17,"I'm determined to watch The Vow tomorrow, I still haven't seen it!",0
